SurveyID,CallID,CSAT_Score,FeedbackText
21641,6641,5,"Quick and easy, thanks!"
21642,6642,4,"Quick and easy, thanks!"
21643,6643,2,Issue not resolved after a long conversation.
21644,6644,4,"Quick and easy, thanks!"
21646,6646,4,"Quick and easy, thanks!"
21648,6648,2,Wait time was unacceptable.
21649,6649,3,Wait time was unacceptable.
21650,6650,4,"Quick and easy, thanks!"
21651,6651,1,Issue not resolved after a long conversation.
21652,6652,2,Wait time was unacceptable.
21653,6653,4,"Quick and easy, thanks!"
21654,6654,4,"Quick and easy, thanks!"
21659,6659,5,"Quick and easy, thanks!"
21661,6661,5,"Quick and easy, thanks!"
21664,6664,4,"Quick and easy, thanks!"
21666,6666,4,"Quick and easy, thanks!"
21670,6670,3,Wait time was unacceptable.
21672,6672,1,Issue not resolved after a long conversation.
21675,6675,2,Issue not resolved after a long conversation.
21677,6677,2,Wait time was unacceptable.
21679,6679,2,Issue not resolved after a long conversation.
21682,6682,5,"Quick and easy, thanks!"
21684,6684,2,Issue not resolved after a long conversation.
21685,6685,2,Wait time was unacceptable.
21687,6687,2,Wait time was unacceptable.
21690,6690,3,Wait time was unacceptable.
21692,6692,5,"Quick and easy, thanks!"
21701,6701,4,"Quick and easy, thanks!"
21704,6704,1,Issue not resolved after a long conversation.
21706,6706,5,"Quick and easy, thanks!"
21707,6707,5,"Quick and easy, thanks!"
21710,6710,5,"Quick and easy, thanks!"
21711,6711,5,"Quick and easy, thanks!"
21713,6713,4,"Quick and easy, thanks!"
21714,6714,1,The new account update process is confusing. Agent tried their best.
21716,6716,5,"Quick and easy, thanks!"
21717,6717,3,Wait time was unacceptable.
21718,6718,2,Wait time was unacceptable.
21723,6723,5,"Quick and easy, thanks!"
21727,6727,1,Issue not resolved after a long conversation.
21730,6730,5,"Quick and easy, thanks!"
21732,6732,1,Issue not resolved after a long conversation.
21733,6733,1,The new account update process is confusing. Agent tried their best.
21736,6736,5,"Quick and easy, thanks!"
21737,6737,1,Issue not resolved after a long conversation.
21738,6738,4,"Quick and easy, thanks!"
21739,6739,4,"Quick and easy, thanks!"
21742,6742,1,Issue not resolved after a long conversation.
21743,6743,2,Issue not resolved after a long conversation.
21747,6747,5,"Quick and easy, thanks!"
21748,6748,4,"Quick and easy, thanks!"
21751,6751,4,"Quick and easy, thanks!"
21753,6753,4,"Quick and easy, thanks!"
21754,6754,2,Wait time was unacceptable.
21755,6755,2,Issue not resolved after a long conversation.
21756,6756,2,Wait time was unacceptable.
21759,6759,1,Issue not resolved after a long conversation.
21760,6760,4,"Quick and easy, thanks!"
21761,6761,5,"Quick and easy, thanks!"
21762,6762,5,"Quick and easy, thanks!"
21763,6763,4,"Quick and easy, thanks!"
21764,6764,2,Wait time was unacceptable.
21767,6767,3,Wait time was unacceptable.
21768,6768,2,Issue not resolved after a long conversation.
21770,6770,1,Issue not resolved after a long conversation.
21771,6771,5,"Quick and easy, thanks!"
21772,6772,2,Issue not resolved after a long conversation.
21774,6774,5,"Quick and easy, thanks!"
21775,6775,5,"Quick and easy, thanks!"
21778,6778,2,Issue not resolved after a long conversation.
21779,6779,5,"Quick and easy, thanks!"
21780,6780,4,"Quick and easy, thanks!"
21784,6784,5,"Quick and easy, thanks!"
21786,6786,1,Issue not resolved after a long conversation.
21788,6788,4,"Quick and easy, thanks!"
21789,6789,5,"Quick and easy, thanks!"
21791,6791,4,"Quick and easy, thanks!"
21792,6792,5,"Quick and easy, thanks!"
21794,6794,2,Wait time was unacceptable.
21796,6796,2,Issue not resolved after a long conversation.
21797,6797,3,The new account update process is confusing. Agent tried their best.
21798,6798,3,Wait time was unacceptable.
21801,6801,2,Issue not resolved after a long conversation.
21803,6803,5,"Quick and easy, thanks!"
21804,6804,5,"Quick and easy, thanks!"
21810,6810,2,Issue not resolved after a long conversation.
21811,6811,4,"Quick and easy, thanks!"
21812,6812,2,Wait time was unacceptable.
21813,6813,5,"Quick and easy, thanks!"
21816,6816,4,"Quick and easy, thanks!"
21820,6820,4,"Quick and easy, thanks!"
21821,6821,2,Issue not resolved after a long conversation.
21824,6824,4,"Quick and easy, thanks!"
21825,6825,2,Wait time was unacceptable.
21826,6826,4,"Quick and easy, thanks!"
21828,6828,2,Issue not resolved after a long conversation.
21832,6832,3,The new account update process is confusing. Agent tried their best.
21834,6834,5,"Quick and easy, thanks!"
21835,6835,2,Issue not resolved after a long conversation.
21836,6836,5,"Quick and easy, thanks!"
21839,6839,5,"Quick and easy, thanks!"
21841,6841,5,"Quick and easy, thanks!"
21849,6849,4,"Quick and easy, thanks!"
21859,6859,4,"Quick and easy, thanks!"
21860,6860,5,"Quick and easy, thanks!"
21863,6863,5,"Quick and easy, thanks!"
21864,6864,2,Issue not resolved after a long conversation.
21865,6865,5,"Quick and easy, thanks!"
21866,6866,1,Issue not resolved after a long conversation.
21868,6868,3,Wait time was unacceptable.
21872,6872,2,Issue not resolved after a long conversation.
21875,6875,1,Issue not resolved after a long conversation.
21880,6880,2,Issue not resolved after a long conversation.
21882,6882,3,Wait time was unacceptable.
21884,6884,4,"Quick and easy, thanks!"
21889,6889,4,"Quick and easy, thanks!"
21890,6890,2,Wait time was unacceptable.
21893,6893,1,Issue not resolved after a long conversation.
21895,6895,2,Issue not resolved after a long conversation.
21899,6899,5,"Quick and easy, thanks!"
21900,6900,2,Issue not resolved after a long conversation.
21905,6905,5,"Quick and easy, thanks!"
21906,6906,2,Issue not resolved after a long conversation.
21907,6907,2,Issue not resolved after a long conversation.
21909,6909,2,Issue not resolved after a long conversation.
21913,6913,2,Issue not resolved after a long conversation.
21914,6914,4,"Quick and easy, thanks!"
21915,6915,3,Wait time was unacceptable.
21918,6918,5,"Quick and easy, thanks!"
21919,6919,4,"Quick and easy, thanks!"
21921,6921,1,Issue not resolved after a long conversation.
21922,6922,5,"Quick and easy, thanks!"
21925,6925,3,The new account update process is confusing. Agent tried their best.
21927,6927,5,"Quick and easy, thanks!"
21929,6929,5,"Quick and easy, thanks!"
21935,6935,4,"Quick and easy, thanks!"
21941,6941,5,"Quick and easy, thanks!"
21942,6942,4,"Quick and easy, thanks!"
21943,6943,4,"Quick and easy, thanks!"
21946,6946,4,"Quick and easy, thanks!"
21948,6948,5,"Quick and easy, thanks!"
21951,6951,4,"Quick and easy, thanks!"
21953,6953,1,Issue not resolved after a long conversation.
21960,6960,5,"Quick and easy, thanks!"
21963,6963,5,"Quick and easy, thanks!"
21968,6968,5,"Quick and easy, thanks!"
21971,6971,3,Wait time was unacceptable.
21975,6975,5,"Quick and easy, thanks!"
21979,6979,3,Wait time was unacceptable.
21981,6981,2,Issue not resolved after a long conversation.
21984,6984,4,"Quick and easy, thanks!"
21987,6987,5,"Quick and easy, thanks!"
21988,6988,1,Issue not resolved after a long conversation.
21992,6992,4,"Quick and easy, thanks!"
21994,6994,2,Wait time was unacceptable.
21995,6995,3,Wait time was unacceptable.
21996,6996,4,"Quick and easy, thanks!"
22002,7002,4,"Quick and easy, thanks!"
22005,7005,5,"Quick and easy, thanks!"
22006,7006,2,Wait time was unacceptable.
22009,7009,2,Issue not resolved after a long conversation.
22013,7013,5,"Quick and easy, thanks!"
22014,7014,4,"Quick and easy, thanks!"
22015,7015,1,Issue not resolved after a long conversation.
22017,7017,5,"Quick and easy, thanks!"
22018,7018,4,"Quick and easy, thanks!"
22020,7020,4,"Quick and easy, thanks!"
22021,7021,5,"Quick and easy, thanks!"
22026,7026,5,"Quick and easy, thanks!"
22029,7029,3,Wait time was unacceptable.
22032,7032,5,"Quick and easy, thanks!"
22036,7036,3,Wait time was unacceptable.
22038,7038,4,"Quick and easy, thanks!"
22041,7041,5,"Quick and easy, thanks!"
22044,7044,5,"Quick and easy, thanks!"
22045,7045,4,"Quick and easy, thanks!"
22049,7049,5,"Quick and easy, thanks!"
22055,7055,3,Wait time was unacceptable.
22061,7061,5,"Quick and easy, thanks!"
22065,7065,5,"Quick and easy, thanks!"
22066,7066,3,The new account update process is confusing. Agent tried their best.
22067,7067,5,"Quick and easy, thanks!"
22077,7077,1,Issue not resolved after a long conversation.
22079,7079,2,Wait time was unacceptable.
22086,7086,4,"Quick and easy, thanks!"
22087,7087,5,"Quick and easy, thanks!"
22088,7088,5,"Quick and easy, thanks!"
22089,7089,4,"Quick and easy, thanks!"
22090,7090,1,Issue not resolved after a long conversation.
22097,7097,5,"Quick and easy, thanks!"
22098,7098,2,Wait time was unacceptable.
22101,7101,5,"Quick and easy, thanks!"
22103,7103,1,Issue not resolved after a long conversation.
22104,7104,1,Issue not resolved after a long conversation.
22112,7112,1,Issue not resolved after a long conversation.
22113,7113,2,Wait time was unacceptable.
22114,7114,4,"Quick and easy, thanks!"
22115,7115,4,"Quick and easy, thanks!"
22116,7116,4,"Quick and easy, thanks!"
22117,7117,4,"Quick and easy, thanks!"
22119,7119,3,Wait time was unacceptable.
22120,7120,5,"Quick and easy, thanks!"
22124,7124,4,"Quick and easy, thanks!"
22125,7125,1,Issue not resolved after a long conversation.
22127,7127,5,"Quick and easy, thanks!"
22129,7129,2,Wait time was unacceptable.
22130,7130,5,"Quick and easy, thanks!"
22134,7134,3,Wait time was unacceptable.
22139,7139,4,"Quick and easy, thanks!"
22142,7142,4,"Quick and easy, thanks!"
22145,7145,5,"Quick and easy, thanks!"
22149,7149,2,Wait time was unacceptable.
22154,7154,5,"Quick and easy, thanks!"
22160,7160,4,"Quick and easy, thanks!"
22162,7162,4,"Quick and easy, thanks!"
22163,7163,5,"Quick and easy, thanks!"
22166,7166,2,Wait time was unacceptable.
22167,7167,4,"Quick and easy, thanks!"
22175,7175,4,"Quick and easy, thanks!"
22179,7179,4,"Quick and easy, thanks!"
22180,7180,5,"Quick and easy, thanks!"
22183,7183,3,Wait time was unacceptable.
22185,7185,5,"Quick and easy, thanks!"
22190,7190,5,"Quick and easy, thanks!"
22192,7192,1,Issue not resolved after a long conversation.
22196,7196,4,"Quick and easy, thanks!"
22198,7198,2,Wait time was unacceptable.
22201,7201,3,Wait time was unacceptable.
22204,7204,4,"Quick and easy, thanks!"
22205,7205,3,Wait time was unacceptable.
22206,7206,2,Wait time was unacceptable.
22207,7207,2,Issue not resolved after a long conversation.
22209,7209,4,"Quick and easy, thanks!"
22210,7210,4,"Quick and easy, thanks!"
22212,7212,5,"Quick and easy, thanks!"
22216,7216,5,"Quick and easy, thanks!"
22223,7223,5,"Quick and easy, thanks!"
22224,7224,5,"Quick and easy, thanks!"
22226,7226,1,Issue not resolved after a long conversation.
22227,7227,5,"Quick and easy, thanks!"
22230,7230,3,Wait time was unacceptable.
22233,7233,3,Wait time was unacceptable.
22235,7235,3,Wait time was unacceptable.
22238,7238,5,"Quick and easy, thanks!"
22243,7243,5,"Quick and easy, thanks!"
22244,7244,2,Issue not resolved after a long conversation.
22250,7250,2,Issue not resolved after a long conversation.
22254,7254,5,"Quick and easy, thanks!"
22257,7257,4,"Quick and easy, thanks!"
22258,7258,4,"Quick and easy, thanks!"
22260,7260,2,Wait time was unacceptable.
22266,7266,5,"Quick and easy, thanks!"
22270,7270,5,"Quick and easy, thanks!"
22272,7272,5,"Quick and easy, thanks!"
22274,7274,2,Issue not resolved after a long conversation.
22275,7275,2,Issue not resolved after a long conversation.
22281,7281,4,"Quick and easy, thanks!"
22282,7282,1,The new account update process is confusing. Agent tried their best.
22283,7283,1,Issue not resolved after a long conversation.
22286,7286,5,"Quick and easy, thanks!"
22288,7288,2,Wait time was unacceptable.
22295,7295,5,"Quick and easy, thanks!"
22296,7296,2,Issue not resolved after a long conversation.
22297,7297,3,Wait time was unacceptable.
22299,7299,1,Issue not resolved after a long conversation.
22302,7302,2,Issue not resolved after a long conversation.
22304,7304,3,The new account update process is confusing. Agent tried their best.
22305,7305,5,"Quick and easy, thanks!"
22306,7306,5,"Quick and easy, thanks!"
22307,7307,3,Wait time was unacceptable.
22308,7308,4,"Quick and easy, thanks!"
22311,7311,5,"Quick and easy, thanks!"
22312,7312,3,Wait time was unacceptable.
22313,7313,1,Issue not resolved after a long conversation.
22318,7318,4,"Quick and easy, thanks!"
22322,7322,5,"Quick and easy, thanks!"
22324,7324,5,"Quick and easy, thanks!"
22328,7328,5,"Quick and easy, thanks!"
22332,7332,4,"Quick and easy, thanks!"
22336,7336,4,"Quick and easy, thanks!"
22338,7338,5,"Quick and easy, thanks!"
22342,7342,4,"Quick and easy, thanks!"
22344,7344,4,"Quick and easy, thanks!"
22346,7346,5,"Quick and easy, thanks!"
22348,7348,2,Wait time was unacceptable.
22349,7349,5,"Quick and easy, thanks!"
22350,7350,5,"Quick and easy, thanks!"
22355,7355,3,Wait time was unacceptable.
22357,7357,5,"Quick and easy, thanks!"
22358,7358,4,"Quick and easy, thanks!"
22360,7360,1,The new account update process is confusing. Agent tried their best.
22361,7361,1,Issue not resolved after a long conversation.
22362,7362,4,"Quick and easy, thanks!"
22364,7364,1,Issue not resolved after a long conversation.
22366,7366,2,Issue not resolved after a long conversation.
22369,7369,2,Issue not resolved after a long conversation.
22373,7373,4,"Quick and easy, thanks!"
22375,7375,1,Issue not resolved after a long conversation.
22378,7378,5,"Quick and easy, thanks!"
22383,7383,5,"Quick and easy, thanks!"
22387,7387,4,"Quick and easy, thanks!"
22389,7389,4,"Quick and easy, thanks!"
22390,7390,5,"Quick and easy, thanks!"
22391,7391,3,Wait time was unacceptable.
22394,7394,4,"Quick and easy, thanks!"
22396,7396,2,Wait time was unacceptable.
22400,7400,2,Wait time was unacceptable.
22403,7403,4,"Quick and easy, thanks!"
22406,7406,2,Wait time was unacceptable.
22407,7407,1,Issue not resolved after a long conversation.
22409,7409,4,"Quick and easy, thanks!"
22410,7410,4,"Quick and easy, thanks!"
22418,7418,2,Wait time was unacceptable.
22419,7419,4,"Quick and easy, thanks!"
22420,7420,3,Wait time was unacceptable.
22421,7421,5,"Quick and easy, thanks!"
22422,7422,5,"Quick and easy, thanks!"
22424,7424,3,Wait time was unacceptable.
22425,7425,2,Wait time was unacceptable.
22428,7428,1,Issue not resolved after a long conversation.
22430,7430,3,Wait time was unacceptable.
22436,7436,4,"Quick and easy, thanks!"
22444,7444,4,"Quick and easy, thanks!"
22447,7447,2,Wait time was unacceptable.
22448,7448,1,Issue not resolved after a long conversation.
22451,7451,5,"Quick and easy, thanks!"
22454,7454,4,"Quick and easy, thanks!"
22456,7456,2,Wait time was unacceptable.
22458,7458,3,Wait time was unacceptable.
22459,7459,2,Issue not resolved after a long conversation.
22461,7461,1,Issue not resolved after a long conversation.
