CallID,AgentID,Timestamp,WaitTime,TalkTime,HoldTime,IsResolved,CallReason
5429,156,2025-02-04 14:00:00,192,533,148,1,Account Access
5430,157,2025-01-15 14:00:00,299,276,98,1,Billing Query
5431,142,2025-02-28 16:00:00,17,370,3,1,Billing Query
5432,137,2025-01-20 12:00:00,101,537,98,1,Technical Issue
5433,163,2025-02-23 17:00:00,82,295,2,1,Billing Query
5434,144,2025-01-10 12:00:00,268,486,19,1,General Account Update
5435,113,2025-02-10 09:00:00,322,432,133,0,Account Access
5436,114,2025-02-16 14:00:00,355,346,93,1,Technical Issue
5437,165,2025-02-02 12:00:00,347,537,57,1,Billing Query
5438,152,2025-01-16 18:00:00,275,426,110,1,Technical Issue
5439,111,2025-01-03 17:00:00,188,278,74,1,Billing Query
5440,142,2025-02-23 12:00:00,36,434,49,1,Billing Query
5441,162,2025-02-08 08:00:00,44,220,117,1,General Inquiry
5442,118,2025-01-16 12:00:00,483,472,10,1,Billing Query
5443,150,2025-02-24 19:00:00,30,436,36,1,Billing Query
5444,101,2025-02-04 09:00:00,417,599,16,0,General Account Update
5445,144,2025-02-19 14:00:00,190,470,17,1,General Account Update
5446,119,2025-02-17 13:00:00,89,269,88,0,General Inquiry
5447,142,2025-01-26 11:00:00,463,406,97,1,Account Access
5448,146,2025-01-15 08:00:00,280,330,79,1,Technical Issue
5449,172,2025-01-24 19:00:00,171,495,51,1,Cancel Service
5450,132,2025-02-01 19:00:00,307,358,79,1,Technical Issue
5451,111,2025-01-26 10:00:00,140,124,63,1,General Inquiry
5452,147,2025-01-14 15:00:00,220,833,149,0,General Account Update
5453,138,2025-01-10 13:00:00,291,763,88,1,General Account Update
5454,141,2025-02-23 15:00:00,152,368,83,1,Technical Issue
5455,111,2025-01-27 13:00:00,416,449,37,1,Billing Query
5456,147,2025-01-18 11:00:00,437,540,118,1,Billing Query
5457,137,2025-02-23 17:00:00,283,419,111,1,Account Access
5458,156,2025-01-09 09:00:00,261,246,28,1,General Inquiry
5459,151,2025-02-18 15:00:00,284,296,116,1,Technical Issue
5460,109,2025-01-06 13:00:00,74,662,13,0,Billing Query
5461,124,2025-01-03 19:00:00,274,335,140,1,Account Access
5462,170,2025-02-03 17:00:00,490,396,66,1,Cancel Service
5463,109,2025-03-01 11:00:00,330,161,70,1,General Inquiry
5464,162,2025-02-21 20:00:00,175,117,121,1,General Inquiry
5465,133,2025-01-02 09:00:00,122,535,41,1,Cancel Service
5466,119,2025-02-24 15:00:00,210,306,100,1,Account Access
5467,172,2025-02-02 15:00:00,160,146,76,1,General Inquiry
5468,179,2025-01-19 19:00:00,239,291,39,1,Account Access
5469,101,2025-01-09 11:00:00,167,353,52,0,Cancel Service
5470,134,2025-02-12 08:00:00,215,454,13,1,Technical Issue
5471,111,2025-01-30 19:00:00,178,529,128,0,General Account Update
5472,134,2025-02-05 18:00:00,62,147,19,1,General Inquiry
5473,142,2025-01-09 13:00:00,298,330,40,1,Billing Query
5474,120,2025-01-22 09:00:00,467,396,34,1,Technical Issue
5475,116,2025-01-05 20:00:00,289,485,20,1,Billing Query
5476,177,2025-01-02 12:00:00,384,441,53,1,Technical Issue
5477,142,2025-01-18 12:00:00,398,469,138,1,Billing Query
5478,145,2025-02-06 11:00:00,239,325,125,1,Technical Issue
5479,149,2025-02-14 12:00:00,236,476,82,1,Cancel Service
5480,116,2025-02-19 17:00:00,114,282,46,0,General Inquiry
5481,140,2025-02-19 15:00:00,296,225,67,1,General Inquiry
5482,177,2025-02-27 18:00:00,166,280,84,1,Account Access
5483,160,2025-02-28 16:00:00,342,295,47,1,Account Access
5484,140,2025-02-21 10:00:00,445,304,82,1,Cancel Service
5485,177,2025-01-20 13:00:00,51,320,79,1,Account Access
5486,135,2025-02-20 08:00:00,295,534,35,1,Account Access
5487,112,2025-02-17 18:00:00,137,825,108,0,General Account Update
5488,177,2025-01-31 08:00:00,278,444,44,1,Cancel Service
5489,112,2025-01-11 16:00:00,275,402,60,1,Billing Query
5490,162,2025-01-26 08:00:00,250,475,106,0,Cancel Service
5491,146,2025-02-03 19:00:00,10,530,4,1,Billing Query
5492,121,2025-01-07 10:00:00,61,368,4,1,Cancel Service
5493,122,2025-01-23 11:00:00,483,444,64,1,Account Access
5494,143,2025-01-16 10:00:00,154,262,57,1,Cancel Service
5495,170,2025-01-31 08:00:00,104,393,42,0,Account Access
5496,179,2025-02-24 09:00:00,158,503,49,1,Cancel Service
5497,104,2025-01-12 20:00:00,338,169,124,1,General Inquiry
5498,112,2025-01-19 17:00:00,136,273,74,1,Cancel Service
5499,139,2025-01-04 14:00:00,436,329,113,1,Cancel Service
5500,116,2025-02-24 18:00:00,282,233,35,1,General Inquiry
5501,133,2025-01-10 16:00:00,370,463,150,1,Account Access
5502,117,2025-01-02 19:00:00,61,290,45,1,Technical Issue
5503,161,2025-01-09 08:00:00,375,159,66,1,General Inquiry
5504,115,2025-01-13 12:00:00,308,432,71,1,Technical Issue
5505,158,2025-02-25 11:00:00,429,352,138,1,Billing Query
5506,108,2025-02-26 16:00:00,344,525,126,1,Cancel Service
5507,166,2025-02-24 18:00:00,415,343,13,0,Account Access
5508,176,2025-02-12 15:00:00,312,179,18,1,General Inquiry
5509,113,2025-01-03 12:00:00,136,562,7,0,General Account Update
5510,118,2025-01-23 20:00:00,244,169,55,1,General Inquiry
5511,156,2025-02-12 19:00:00,457,491,63,1,Billing Query
5512,164,2025-01-18 14:00:00,208,475,62,1,Billing Query
5513,157,2025-02-11 12:00:00,322,295,50,1,Billing Query
5514,173,2025-02-12 09:00:00,205,259,88,1,Technical Issue
5515,172,2025-01-13 13:00:00,419,276,21,1,Cancel Service
5516,177,2025-02-10 19:00:00,230,158,15,0,General Inquiry
5517,168,2025-02-08 18:00:00,310,160,29,1,General Inquiry
5518,165,2025-01-16 18:00:00,320,324,99,1,Technical Issue
5519,111,2025-02-05 11:00:00,429,454,150,0,Account Access
5520,136,2025-03-01 16:00:00,419,473,69,1,Technical Issue
5521,171,2025-01-27 16:00:00,250,411,18,1,Account Access
5522,150,2025-01-07 09:00:00,418,432,29,1,Billing Query
5523,105,2025-01-27 12:00:00,197,234,50,1,General Inquiry
5524,176,2025-01-30 18:00:00,133,311,100,1,Account Access
5525,127,2025-01-24 11:00:00,162,398,88,0,Account Access
5526,160,2025-02-21 13:00:00,83,547,53,0,General Account Update
5527,110,2025-01-19 18:00:00,266,418,123,0,Cancel Service
5528,179,2025-01-31 20:00:00,197,338,52,1,Account Access
5529,111,2025-02-07 09:00:00,245,506,121,0,General Account Update
5530,179,2025-01-27 14:00:00,237,381,31,1,Technical Issue
5531,104,2025-02-05 15:00:00,109,472,36,1,Cancel Service
5532,173,2025-01-31 17:00:00,326,446,95,1,Account Access
5533,141,2025-02-17 17:00:00,175,220,66,1,General Inquiry
5534,142,2025-01-27 20:00:00,160,302,45,1,Account Access
5535,100,2025-01-14 09:00:00,100,430,67,0,Billing Query
5536,136,2025-01-11 09:00:00,413,477,115,1,Billing Query
5537,108,2025-02-07 08:00:00,197,144,70,1,General Inquiry
5538,134,2025-01-31 16:00:00,91,465,83,1,Account Access
5539,128,2025-02-21 14:00:00,118,785,86,0,General Account Update
5540,149,2025-02-21 19:00:00,92,792,112,0,General Account Update
5541,156,2025-02-27 11:00:00,346,492,134,0,General Account Update
5542,117,2025-02-02 19:00:00,241,101,101,1,General Inquiry
5543,114,2025-01-30 20:00:00,388,428,38,1,Cancel Service
5544,124,2025-01-23 11:00:00,463,417,66,1,Billing Query
5545,153,2025-02-07 09:00:00,500,652,43,1,Cancel Service
5546,176,2025-01-27 11:00:00,474,345,51,1,Cancel Service
5547,108,2025-02-05 08:00:00,55,645,126,1,General Account Update
5548,133,2025-01-31 14:00:00,358,142,56,1,General Inquiry
5549,163,2025-01-04 20:00:00,158,389,140,1,Account Access
5550,149,2025-01-16 14:00:00,489,426,39,1,Account Access
5551,124,2025-02-15 08:00:00,253,807,127,1,General Account Update
5552,147,2025-01-12 18:00:00,406,459,34,1,Cancel Service
5553,130,2025-01-03 14:00:00,498,368,143,0,Account Access
5554,118,2025-01-30 12:00:00,438,311,19,1,Account Access
5555,125,2025-02-16 16:00:00,197,197,40,1,General Inquiry
5556,158,2025-01-11 08:00:00,45,467,78,0,Billing Query
5557,109,2025-01-30 18:00:00,173,478,19,0,Cancel Service
5558,126,2025-02-24 09:00:00,91,533,24,1,Cancel Service
5559,131,2025-02-10 17:00:00,314,117,7,1,General Inquiry
5560,114,2025-01-04 16:00:00,445,516,78,0,Technical Issue
5561,137,2025-02-01 16:00:00,358,244,21,1,General Inquiry
5562,132,2025-01-28 09:00:00,230,847,98,0,General Account Update
5563,123,2025-01-30 18:00:00,248,332,135,1,Billing Query
5564,146,2025-01-06 10:00:00,328,538,36,1,Billing Query
5565,113,2025-01-22 14:00:00,477,444,146,1,Cancel Service
5566,120,2025-01-16 15:00:00,298,536,61,1,Billing Query
5567,150,2025-01-04 16:00:00,485,491,104,0,General Account Update
5568,138,2025-01-28 08:00:00,478,378,43,1,Cancel Service
5569,105,2025-02-14 08:00:00,217,271,15,1,Cancel Service
5570,175,2025-02-02 12:00:00,314,227,112,1,General Inquiry
5571,106,2025-02-06 13:00:00,39,252,23,1,Cancel Service
5572,140,2025-01-03 19:00:00,291,463,149,0,Technical Issue
5573,175,2025-02-03 18:00:00,131,412,116,1,Billing Query
5574,132,2025-01-07 18:00:00,424,264,48,1,General Inquiry
5575,139,2025-02-01 11:00:00,101,257,65,1,Cancel Service
5576,119,2025-02-13 17:00:00,481,195,50,1,General Inquiry
5577,137,2025-02-03 09:00:00,500,395,9,1,Billing Query
5578,110,2025-02-01 11:00:00,68,504,94,1,Account Access
5579,131,2025-01-10 16:00:00,459,255,82,1,Cancel Service
5580,113,2025-02-02 15:00:00,99,383,58,1,Billing Query
5581,107,2025-01-23 14:00:00,379,577,69,1,Billing Query
5582,171,2025-01-07 16:00:00,411,409,48,1,Account Access
5583,145,2025-02-16 08:00:00,481,212,56,1,General Inquiry
5584,163,2025-02-14 19:00:00,227,629,65,0,General Account Update
5585,139,2025-02-15 13:00:00,65,636,68,1,General Account Update
5586,127,2025-02-19 14:00:00,221,540,131,1,Technical Issue
5587,138,2025-02-18 08:00:00,346,496,77,0,General Account Update
5588,104,2025-01-19 11:00:00,39,232,73,1,General Inquiry
5589,161,2025-02-12 11:00:00,273,208,88,1,General Inquiry
5590,178,2025-02-02 11:00:00,188,470,42,1,Billing Query
5591,100,2025-02-05 10:00:00,420,250,85,1,Cancel Service
5592,118,2025-01-24 16:00:00,426,171,148,1,General Inquiry
5593,156,2025-01-24 20:00:00,178,359,118,1,Cancel Service
5594,102,2025-01-25 15:00:00,83,326,13,1,Technical Issue
5595,143,2025-01-06 09:00:00,182,755,54,0,General Account Update
5596,106,2025-02-28 10:00:00,449,278,94,1,General Inquiry
5597,172,2025-01-28 09:00:00,234,263,104,1,General Inquiry
5598,150,2025-01-29 13:00:00,228,326,19,1,Technical Issue
5599,140,2025-02-25 13:00:00,242,618,93,1,General Account Update
5600,125,2025-02-20 17:00:00,166,540,40,0,Technical Issue
5601,111,2025-02-09 10:00:00,81,426,137,1,Technical Issue
5602,123,2025-02-05 09:00:00,479,562,53,1,General Account Update
5603,175,2025-01-29 09:00:00,180,409,111,1,Billing Query
5604,127,2025-01-29 14:00:00,420,689,15,1,General Account Update
5605,109,2025-01-21 20:00:00,340,878,85,1,General Account Update
5606,120,2025-01-20 10:00:00,140,549,127,1,Account Access
5607,127,2025-01-07 20:00:00,83,380,80,1,Billing Query
5608,177,2025-01-11 13:00:00,435,340,56,1,Cancel Service
5609,158,2025-01-26 15:00:00,362,498,130,1,Account Access
5610,160,2025-01-24 09:00:00,411,421,142,1,Billing Query
5611,138,2025-02-07 11:00:00,347,452,133,1,Billing Query
5612,160,2025-02-15 14:00:00,122,229,60,1,General Inquiry
5613,139,2025-02-24 11:00:00,367,354,65,1,Cancel Service
5614,152,2025-01-22 14:00:00,364,464,112,0,General Account Update
5615,169,2025-01-14 11:00:00,24,406,146,0,Billing Query
5616,110,2025-01-29 18:00:00,433,201,55,1,General Inquiry
5617,107,2025-01-29 19:00:00,480,638,124,0,Billing Query
5618,135,2025-01-25 19:00:00,458,225,32,1,General Inquiry
5619,173,2025-01-24 09:00:00,294,541,29,0,Cancel Service
5620,109,2025-01-26 16:00:00,452,528,57,1,Billing Query
5621,168,2025-02-16 08:00:00,293,323,131,1,Billing Query
5622,152,2025-02-04 09:00:00,13,302,122,1,Technical Issue
5623,153,2025-01-16 19:00:00,295,1007,105,1,General Account Update
5624,126,2025-02-27 18:00:00,382,349,66,1,Technical Issue
5625,146,2025-02-24 08:00:00,101,769,86,0,General Account Update
5626,121,2025-02-12 09:00:00,86,514,90,1,Account Access
5627,146,2025-02-02 15:00:00,59,542,54,1,Billing Query
5628,171,2025-01-11 08:00:00,183,492,95,1,Technical Issue
5629,146,2025-02-25 08:00:00,425,119,136,1,General Inquiry
5630,117,2025-01-19 20:00:00,182,408,129,1,Cancel Service
5631,100,2025-02-25 17:00:00,39,261,66,1,General Inquiry
5632,109,2025-02-22 12:00:00,156,486,53,1,Cancel Service
5633,119,2025-01-27 13:00:00,283,783,1,0,General Account Update
5634,151,2025-02-21 12:00:00,49,278,77,1,General Inquiry
5635,121,2025-02-14 20:00:00,179,411,50,1,Cancel Service
5636,172,2025-02-13 09:00:00,307,493,86,1,Technical Issue
5637,127,2025-02-28 17:00:00,186,461,117,1,Account Access
5638,133,2025-01-07 20:00:00,267,282,63,1,Account Access
5639,111,2025-01-10 08:00:00,218,326,124,1,Cancel Service
5640,163,2025-01-15 08:00:00,493,241,63,1,General Inquiry
5641,136,2025-02-11 19:00:00,52,293,57,1,Billing Query
5642,123,2025-02-12 13:00:00,400,543,25,1,General Account Update
5643,123,2025-01-08 19:00:00,463,417,13,1,Billing Query
5644,158,2025-02-23 09:00:00,428,183,9,1,General Inquiry
5645,135,2025-01-05 19:00:00,409,710,109,0,General Account Update
5646,118,2025-02-22 16:00:00,453,246,48,1,General Inquiry
5647,154,2025-02-04 15:00:00,249,698,113,0,General Account Update
5648,162,2025-02-24 17:00:00,423,330,85,0,Account Access
5649,112,2025-01-01 08:00:00,252,325,78,1,Cancel Service
5650,155,2025-02-19 14:00:00,32,264,76,1,Account Access
5651,122,2025-01-24 19:00:00,102,226,107,1,General Inquiry
5652,105,2025-01-15 12:00:00,291,679,89,0,General Account Update
5653,116,2025-02-04 12:00:00,263,349,146,1,Technical Issue
5654,174,2025-02-16 11:00:00,400,485,78,1,Cancel Service
5655,142,2025-01-24 19:00:00,121,515,84,1,General Account Update
5656,145,2025-01-11 19:00:00,164,256,18,0,Technical Issue
5657,151,2025-01-17 18:00:00,485,498,119,1,Account Access
5658,163,2025-01-26 16:00:00,415,274,6,1,Cancel Service
5659,156,2025-01-21 12:00:00,287,337,86,1,Cancel Service
5660,133,2025-02-17 15:00:00,284,379,25,0,Technical Issue
5661,156,2025-01-25 10:00:00,86,503,42,1,Technical Issue
5662,163,2025-01-08 10:00:00,100,548,49,1,Billing Query
5663,176,2025-01-01 16:00:00,201,483,57,0,Technical Issue
5664,169,2025-01-16 14:00:00,162,368,92,1,Billing Query
5665,142,2025-02-07 19:00:00,490,475,112,1,Technical Issue
5666,157,2025-01-14 11:00:00,500,502,10,1,Cancel Service
5667,109,2025-01-18 13:00:00,378,835,106,0,General Account Update
5668,149,2025-02-26 17:00:00,490,517,140,1,General Account Update
5669,149,2025-02-11 20:00:00,10,134,57,1,General Inquiry
5670,116,2025-02-28 20:00:00,197,391,63,1,Technical Issue
5671,160,2025-02-04 12:00:00,325,317,98,1,Billing Query
5672,173,2025-02-13 15:00:00,276,428,14,1,Technical Issue
5673,120,2025-02-16 18:00:00,490,377,87,1,Technical Issue
5674,131,2025-02-05 08:00:00,468,528,0,1,Billing Query
5675,116,2025-02-02 09:00:00,405,254,21,1,Cancel Service
5676,141,2025-01-18 20:00:00,14,421,103,0,Billing Query
5677,153,2025-01-31 12:00:00,390,621,116,1,Technical Issue
5678,170,2025-01-30 19:00:00,298,252,15,1,Account Access
5679,122,2025-02-19 08:00:00,298,259,96,1,Billing Query
5680,157,2025-02-26 10:00:00,246,285,50,0,Cancel Service
5681,177,2025-01-12 19:00:00,325,331,66,0,Billing Query
5682,127,2025-02-21 10:00:00,200,486,94,0,Technical Issue
5683,110,2025-01-05 19:00:00,73,199,113,0,General Inquiry
5684,101,2025-01-13 19:00:00,116,459,113,1,Billing Query
5685,105,2025-01-09 12:00:00,237,644,7,1,General Account Update
5686,127,2025-01-11 15:00:00,220,546,148,1,Billing Query
5687,149,2025-01-26 19:00:00,367,370,103,1,Technical Issue
5688,177,2025-02-13 19:00:00,158,720,1,0,General Account Update
5689,157,2025-02-23 13:00:00,40,295,46,1,Account Access
5690,124,2025-02-22 19:00:00,48,433,130,1,Billing Query
5691,153,2025-02-08 11:00:00,104,370,20,1,Cancel Service
5692,127,2025-01-08 16:00:00,229,536,26,1,Technical Issue
5693,154,2025-02-06 20:00:00,29,298,3,1,Account Access
5694,115,2025-01-25 15:00:00,474,462,101,1,Cancel Service
5695,145,2025-01-20 18:00:00,360,326,86,1,Account Access
5696,137,2025-02-02 18:00:00,153,464,55,1,Cancel Service
5697,176,2025-01-24 09:00:00,354,579,90,0,General Account Update
5698,160,2025-02-23 11:00:00,38,158,104,1,General Inquiry
5699,152,2025-02-09 10:00:00,419,520,102,0,General Account Update
5700,149,2025-01-05 17:00:00,12,319,53,1,Cancel Service
5701,151,2025-01-07 12:00:00,346,233,62,1,General Inquiry
5702,108,2025-02-21 15:00:00,246,575,93,1,General Account Update
5703,129,2025-01-08 11:00:00,155,331,110,1,Cancel Service
5704,176,2025-02-05 09:00:00,236,385,135,1,Billing Query
5705,144,2025-02-01 16:00:00,305,476,132,1,Technical Issue
5706,171,2025-01-16 14:00:00,96,459,131,1,Technical Issue
5707,111,2025-02-19 08:00:00,91,260,48,1,Technical Issue
5708,122,2025-01-31 11:00:00,211,808,115,0,General Account Update
5709,146,2025-02-08 17:00:00,480,273,58,1,Cancel Service
5710,163,2025-01-26 18:00:00,332,432,10,1,Account Access
5711,115,2025-02-27 08:00:00,120,339,137,1,Technical Issue
5712,147,2025-01-04 14:00:00,238,382,140,1,Technical Issue
5713,109,2025-01-26 13:00:00,459,198,91,1,General Inquiry
5714,166,2025-02-25 11:00:00,381,493,128,1,Account Access
5715,176,2025-02-06 09:00:00,305,388,44,1,Cancel Service
5716,138,2025-02-04 15:00:00,60,137,123,1,General Inquiry
5717,126,2025-02-16 18:00:00,219,592,50,0,General Account Update
5718,173,2025-02-16 09:00:00,135,421,58,1,Cancel Service
5719,173,2025-01-26 11:00:00,346,579,137,0,General Account Update
5720,142,2025-01-07 15:00:00,365,541,124,1,Billing Query
5721,127,2025-02-20 20:00:00,36,464,51,1,Cancel Service
5722,148,2025-01-16 17:00:00,442,308,51,1,Technical Issue
5723,112,2025-01-05 09:00:00,453,471,4,1,Cancel Service
5724,133,2025-01-08 11:00:00,223,464,89,1,Cancel Service
5725,101,2025-01-24 13:00:00,94,829,110,1,General Account Update
5726,144,2025-01-17 17:00:00,418,258,1,0,General Inquiry
5727,168,2025-01-31 16:00:00,143,164,122,1,General Inquiry
5728,107,2025-01-02 17:00:00,122,457,15,1,Technical Issue
5729,107,2025-02-04 08:00:00,325,797,73,0,General Account Update
5730,165,2025-02-03 16:00:00,154,402,44,0,Account Access
5731,118,2025-02-04 15:00:00,466,148,23,1,General Inquiry
5732,136,2025-01-19 12:00:00,112,532,94,1,Technical Issue
5733,155,2025-01-30 10:00:00,189,670,52,0,General Account Update
5734,161,2025-02-15 09:00:00,351,318,106,1,Technical Issue
5735,126,2025-01-12 16:00:00,493,339,20,1,Billing Query
5736,172,2025-01-15 16:00:00,394,467,135,1,Cancel Service
5737,165,2025-01-26 11:00:00,391,327,53,1,Technical Issue
5738,151,2025-02-19 19:00:00,364,293,64,1,General Inquiry
5739,176,2025-01-08 13:00:00,292,182,109,1,General Inquiry
5740,148,2025-01-20 19:00:00,80,301,71,0,Cancel Service
5741,126,2025-02-15 16:00:00,44,755,110,0,General Account Update
5742,170,2025-01-08 14:00:00,469,139,104,1,General Inquiry
5743,105,2025-01-29 15:00:00,358,517,42,1,Cancel Service
5744,166,2025-01-04 11:00:00,119,255,44,1,General Inquiry
5745,136,2025-01-27 12:00:00,202,617,145,0,General Account Update
5746,126,2025-02-25 09:00:00,475,773,33,0,General Account Update
5747,153,2025-01-14 12:00:00,201,348,107,1,General Inquiry
5748,140,2025-02-18 14:00:00,299,171,23,1,General Inquiry
5749,123,2025-02-21 11:00:00,20,335,84,1,Cancel Service
5750,179,2025-02-09 19:00:00,83,262,110,1,Cancel Service
5751,149,2025-01-18 10:00:00,435,337,117,1,Account Access
5752,174,2025-03-02 15:00:00,329,444,77,1,Account Access
